name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z
TG1	-38.1389	17.2261	-48.1577429963108	-999	TG	L	grid	-33.3881	15.5352	-36.3658
TG2	-50.2697	15.5409	-44.5571955452578	-999	TG	L	grid	-41.3209	10.2972	-32.1494
TG3	-55.5319	7.30091	-37.1813861774934	-999	TG	L	grid	-46.6015	2.88637	-27.3023
TG4	-60.603	-2.64357	-33.3340495381168	-999	TG	L	grid	-50.588	-5.0122	-22.2882
TG5	-64.1852	-12.3662	-29.7247421383878	-999	TG	L	grid	-52.0264	-12.9976	-16.0889
TG6	-69.7598	-18.8071	-23.9810752360652	-999	TG	L	grid	-57.2673	-21.2972	-12.0934
TG7	-70.1531	-27.2259	-13.6653945643347	-999	TG	L	grid	-58.6985	-29.5726	-6.89412
TG8	-71.7693	-36.4166	-8.45645533323946	-999	TG	L	grid	-58.212	-37.9904	-0.518673
TG9	-41.5173	26.0728	-42.0976598391673	-999	TG	L	grid	-33.7435	23.5337	-28.701
TG10	-49.5848	21.8656	-33.4980912802487	-999	TG	L	grid	-41.6118	17.0984	-24.1876
TG11	-56.527	16.7266	-27.4985113101732	-999	TG	L	grid	-46.8923	9.68764	-19.3405
TG12	-63.5241	6.25748	-22.8218399687842	-999	TG	L	grid	-50.8789	1.78894	-14.3265
TG13	-68.3716	-5.39586	-19.0150817376301	-999	TG	L	grid	-53.5789	-6.3073	-8.14558
TG14	-69.7133	-13.7917	-10.2527062091471	-999	TG	L	grid	-57.5654	-14.2059	-3.13162
TG15	-70.7386	-22.2429	-3.01871129103698	-999	TG	L	grid	-57.6631	-23.857	1.4008
TG16	-70.6735	-32.1186	2.61345553514308	-999	TG	L	grid	-57.2339	-31.3451	6.92602
TG18	-51.3415	24.7921	-24.2538680827593	-999	TG	L	grid	-39.9135	22.27	-15.7529
TG19	-57.7833	19.5181	-17.7234677833327	-999	TG	L	grid	-45.8571	15.4024	-11.0635
TG20	-62.2943	10.7663	-8.63700694429845	-999	TG	L	grid	-49.8509	7.79387	-5.04941
TG21	-66.5115	1.09673	-4.86011694633506	-999	TG	L	grid	-53.8053	-0.703021	0.120401
TG22	-68.1293	-5.85866	6.88930102330139	-999	TG	L	grid	-57.7274	-9.77576	5.89254
TG23	-68.9752	-15.0612	11.5191610591791	-999	TG	L	grid	-57.266	-17.8621	11.5775
TG24	-68.9038	-26.3528	13.4407750020883	-999	TG	L	grid	-55.5355	-26.1323	16.1866
TG26	-55.6058	25.9073	-16.5024952395294	-999	TG	L	grid	-41.4587	28.6703	-8.80973
TG27	-60.0017	20.244	-4.89940584309443	-999	TG	L	grid	-44.829	21.4073	-1.78635
TG28	-62.3471	14.2059	-0.0588692384104474	-999	TG	L	grid	-50.0774	13.4162	3.57774
TG29	-66.6489	8.61574	6.22609889425961	-999	TG	L	grid	-51.5083	5.16344	9.23162
TG30	-65.776	1.41252	15.8191077134022	-999	TG	L	grid	-54.7998	-3.85381	15.0142
TG31	-68.363	-10.487	19.285568236822	-999	TG	L	grid	-54.969	-11.9956	20.6887
TG32	-68.3867	-20.6034	24.767057625478	-999	TG	L	grid	-54.5003	-20.3768	25.2772
FG2	-64.9504	3.57882	20.2225055066115	-999	FG	L	grid	-52.5309	1.73423	18.3236
FG3	-63.4808	13.1869	8.45166719414548	-999	FG	L	grid	-51.1571	10.8882	11.2538
FG4	-61.8933	20.2054	2.57316841757382	-999	FG	L	grid	-49.1274	19.7945	5.4506
