onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	55.223	955864	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1018P
55.223	1.017	983474	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1018P
56.24	6.801	983983	PROB	6778	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 6, 3]	14	PAL1	0	R1018P
63.041	5.852	987383	PROB	5821	-999	-999	n/a	n/a	n/a	n/a	-1	[8, 3, 8]	19	PAL1	0	R1018P
68.893	7.982	990309	PROB	7982	-999	-999	n/a	n/a	n/a	n/a	-1	[7, 8, 8]	23	PAL1	0	R1018P
76.875	55.167	994299	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1018P
132.042	10.448	1021882	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1018P
142.49	0.867	1027105	STUDY_ORIENT	n/a	1	1	ROOF	LAND	ROOF	LAND	1	[0, 0, 0]	-999	PAL1	0	R1018P
143.357	5.034	1027539	STUDY_PAIR	n/a	1	1	ROOF	LAND	ROOF	LAND	1	[0, 0, 0]	-999	PAL1	0	R1018P
148.391	0.983	1030056	STUDY_ORIENT	n/a	2	2	SCHOOL	PEACH	PEACH	SCHOOL	1	[0, 0, 0]	-999	PAL1	0	R1018P
149.374	5.018	1030547	STUDY_PAIR	n/a	2	2	SCHOOL	PEACH	PEACH	SCHOOL	1	[0, 0, 0]	-999	PAL1	0	R1018P
154.392	0.983	1033056	STUDY_ORIENT	n/a	3	3	PLANT	PASS	BOOK	PLANT	1	[0, 0, 0]	-999	PAL1	0	R1018P
155.375	5.018	1033547	STUDY_PAIR	n/a	3	3	PLANT	PASS	BOOK	PLANT	1	[0, 0, 0]	-999	PAL1	0	R1018P
160.393	0.9	1036056	STUDY_ORIENT	n/a	4	6	PIT	PASS	PIT	WEB	1	[0, 0, 0]	-999	PAL1	0	R1018P
161.293	5.018	1036506	STUDY_PAIR	n/a	4	6	PIT	PASS	PIT	WEB	1	[0, 0, 0]	-999	PAL1	0	R1018P
166.311	1.017	1039015	STUDY_ORIENT	n/a	5	5	SHARK	n/a	BUSH	SHARK	1	[0, 0, 0]	-999	PAL1	0	R1018P
167.328	5.034	1039524	STUDY_PAIR	n/a	5	5	SHARK	n/a	BUSH	SHARK	1	[0, 0, 0]	-999	PAL1	0	R1018P
172.362	0.85	1042041	STUDY_ORIENT	n/a	6	4	VEST	ORANGE	MAZE	VEST	1	[0, 0, 0]	-999	PAL1	0	R1018P
173.212	4.002	1042466	STUDY_PAIR	n/a	6	4	VEST	ORANGE	MAZE	VEST	1	[0, 0, 0]	-999	PAL1	0	R1018P
177.214	0.999	1044466	START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1018P
178.213	0.017	1044966	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1018P
178.23	10.802	1044974	PROB	10780	-999	-999	n/a	n/a	n/a	n/a	1	[8, 6, 3]	17	PAL1	0	R1018P
189.032	5.835	1050375	PROB	5811	-999	-999	n/a	n/a	n/a	n/a	1	[3, 3, 2]	8	PAL1	0	R1018P
194.867	7.407	1053292	PROB	7407	-999	-999	n/a	n/a	n/a	n/a	1	[7, 3, 3]	13	PAL1	0	R1018P
202.274	0.01	1056996	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1018P
202.284	0.0	1057001	TEST_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1018P
202.284	0.017	1057001	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1018P
202.301	0.967	1057009	TEST_ORIENT	n/a	1	1	ROOF	LAND	ROOF	LAND	1	[0, 0, 0]	-999	PAL1	0	R1018P
203.268	0.001	1057493	TEST_PROBE	n/a	1	1	ROOF	LAND	ROOF	LAND	1	[0, 0, 0]	-999	PAL1	0	R1018P
203.269	1.471	1057493	REC_START	n/a	1	-999	n/a	LAND	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1018P
204.74	3.545	1058229	REC_EVENT	1471	1	1	ROOF	LAND	ROOF	LAND	1	[0, 0, 0]	-999	PAL1	0	R1018P
208.285	0.017	1060001	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1018P
208.302	0.884	1060010	TEST_ORIENT	n/a	2	2	SCHOOL	PEACH	PEACH	SCHOOL	1	[0, 0, 0]	-999	PAL1	0	R1018P
209.186	0.0	1060452	REC_START	n/a	2	-999	n/a	PEACH	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1018P
209.186	1.179	1060452	TEST_PROBE	n/a	2	2	SCHOOL	PEACH	PEACH	SCHOOL	1	[0, 0, 0]	-999	PAL1	0	R1018P
210.365	3.838	1061041	REC_EVENT	1179	2	2	SCHOOL	PEACH	PEACH	SCHOOL	1	[0, 0, 0]	-999	PAL1	0	R1018P
