onset	duration	sample	trial_type	response_time	stim_file	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	0.0	5471	INSTRUCT_VIDEO_ON	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1278E
0.0	5.778	5471	INSTRUCT_VIDEO_OFF	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1278E
5.778	0.0	11249	SESS_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1278E
5.778	275.731	11249	MIC_TEST	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1278E
281.509	21.736	286968	PRACTICE_TRIAL	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1278E
303.245	0.008	308704	ENCODING_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1278E
303.253	0.265	308712	PRACTICE_ORIENT	n/a	n/a	1	3	RHINO	CAMEL	CAMEL	RHINO	-1	[0, 0, 0]	-999	PAL1	0	R1278E
303.518	0.752	308977	PRACTICE_ORIENT_OFF	n/a	n/a	1	3	RHINO	CAMEL	CAMEL	RHINO	-1	[0, 0, 0]	-999	PAL1	0	R1278E
304.27	4.017	309729	PRACTICE_PAIR	n/a	n/a	1	3	RHINO	CAMEL	CAMEL	RHINO	-1	[0, 0, 0]	-999	PAL1	0	R1278E
308.287	1.017	313745	PRACTICE_PAIR_OFF	n/a	n/a	1	3	RHINO	CAMEL	CAMEL	RHINO	-1	[0, 0, 0]	-999	PAL1	0	R1278E
309.304	0.265	314762	PRACTICE_ORIENT	n/a	n/a	2	6	FLOOD	PASS	FLOOD	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1278E
309.569	0.635	315027	PRACTICE_ORIENT_OFF	n/a	n/a	2	6	FLOOD	PASS	FLOOD	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1278E
310.204	4.017	315662	PRACTICE_PAIR	n/a	n/a	2	6	FLOOD	PASS	FLOOD	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1278E
314.221	1.017	319679	PRACTICE_PAIR_OFF	n/a	n/a	2	6	FLOOD	PASS	FLOOD	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1278E
315.238	0.266	320696	PRACTICE_ORIENT	n/a	n/a	3	5	WATCH	PASS	ATTIC	WATCH	-1	[0, 0, 0]	-999	PAL1	0	R1278E
315.504	0.568	320962	PRACTICE_ORIENT_OFF	n/a	n/a	3	5	WATCH	PASS	ATTIC	WATCH	-1	[0, 0, 0]	-999	PAL1	0	R1278E
316.072	4.017	321530	PRACTICE_PAIR	n/a	n/a	3	5	WATCH	PASS	ATTIC	WATCH	-1	[0, 0, 0]	-999	PAL1	0	R1278E
320.089	1.017	325547	PRACTICE_PAIR_OFF	n/a	n/a	3	5	WATCH	PASS	ATTIC	WATCH	-1	[0, 0, 0]	-999	PAL1	0	R1278E
321.106	0.266	326564	PRACTICE_ORIENT	n/a	n/a	4	4	BEAM	PASS	RING	BEAM	-1	[0, 0, 0]	-999	PAL1	0	R1278E
321.372	0.634	326830	PRACTICE_ORIENT_OFF	n/a	n/a	4	4	BEAM	PASS	RING	BEAM	-1	[0, 0, 0]	-999	PAL1	0	R1278E
322.006	4.017	327464	PRACTICE_PAIR	n/a	n/a	4	4	BEAM	PASS	RING	BEAM	-1	[0, 0, 0]	-999	PAL1	0	R1278E
326.023	1.017	331481	PRACTICE_PAIR_OFF	n/a	n/a	4	4	BEAM	PASS	RING	BEAM	-1	[0, 0, 0]	-999	PAL1	0	R1278E
327.04	0.267	332498	PRACTICE_ORIENT	n/a	n/a	5	1	CHEST	TONGUE	CHEST	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1278E
327.307	0.6	332765	PRACTICE_ORIENT_OFF	n/a	n/a	5	1	CHEST	TONGUE	CHEST	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1278E
327.907	4.017	333365	PRACTICE_PAIR	n/a	n/a	5	1	CHEST	TONGUE	CHEST	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1278E
331.924	1.017	337381	PRACTICE_PAIR_OFF	n/a	n/a	5	1	CHEST	TONGUE	CHEST	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1278E
332.941	0.267	338398	PRACTICE_ORIENT	n/a	n/a	6	2	WAGON	IRON	WAGON	IRON	-1	[0, 0, 0]	-999	PAL1	0	R1278E
333.208	0.65	338665	PRACTICE_ORIENT_OFF	n/a	n/a	6	2	WAGON	IRON	WAGON	IRON	-1	[0, 0, 0]	-999	PAL1	0	R1278E
333.858	4.017	339315	PRACTICE_PAIR	n/a	n/a	6	2	WAGON	IRON	WAGON	IRON	-1	[0, 0, 0]	-999	PAL1	0	R1278E
337.875	1.0	343332	PRACTICE_PAIR_OFF	n/a	n/a	6	2	WAGON	IRON	WAGON	IRON	-1	[0, 0, 0]	-999	PAL1	0	R1278E
338.875	0.0	344332	ENCODING_END	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1278E
338.875	0.0	344332	MATH_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1278E
338.875	0.017	344332	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1278E
338.892	7.517	344349	PROB	7490	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[5, 9, 4]	18	PAL1	0	R1278E
346.409	7.519	351866	PROB	7493	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[7, 1, 9]	17	PAL1	0	R1278E
353.928	6.018	359385	PROB	6018	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 9, 3]	18	PAL1	0	R1278E
359.946	0.017	365402	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1278E
359.963	0.0	365419	MATH_END	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1278E
359.963	0.016	365419	RECALL_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1278E
359.979	0.267	365435	PRACTICE_RETRIEVAL_ORIENT	n/a	n/a	5	1	CHEST	TONGUE	CHEST	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1278E
360.246	0.717	365702	PRACTICE_RETRIEVAL_ORIENT_OFF	n/a	n/a	5	1	CHEST	TONGUE	CHEST	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1278E
360.963	0.0	366419	PRACTICE_PROBE	n/a	n/a	5	1	CHEST	TONGUE	CHEST	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1278E
360.963	1.775	366419	REC_START	n/a	n/a	5	-999	n/a	TONGUE	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1278E
362.738	2.242	368194	REC_EVENT	1775	n/a	5	1	CHEST	TONGUE	CHEST	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1278E
364.98	1.0	370436	PROBE_OFF	n/a	n/a	5	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1278E
365.98	0.017	371436	REC_END	n/a	n/a	5	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1278E
