name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z
LG32	-77.2914	-20.9131	36.5750277944362	-999	LG	L	strip	-60.052	-35.767	25.3882
LTT1	-37.2269	17.9413	-16.2908767082304	-999	LTT	L	strip	-28.5361	-6.00519	-37.1414
LTT2	-29.7793	23.9591	-14.5488279556589	-999	LTT	L	strip	-23.8248	2.91675	-37.8911
LTT3	-27.8153	35.3331	-19.9443055627794	-999	LTT	L	strip	-23.1899	14.6128	-37.0495
LTT4	-28.8078	42.2143	-15.95862303648	-999	LTT	L	strip	-25.6449	23.8053	-33.516
LTT5	-36.8919	52.5105	-11.5902165940996	-999	LTT	L	strip	-31.5842	30.4176	-28.2757
LTT6	-43.6479	56.0206	-2.59960569158956	-999	LTT	L	strip	-36.4596	30.0971	-20.9481
LAST1	-24.8426	24.905	-3.50010528160464	-999	LAST	L	strip	-18.3987	6.7618	-26.0625
LAST2	-30.2568	21.4303	-11.8773424523018	-999	LAST	L	strip	-22.1471	3.27129	-34.9029
LAST3	-36.3585	21.8989	-20.031312406277	-999	LAST	L	strip	-28.9461	0.566214	-40.1358
LAST4	-44.9493	29.1774	-25.4359987757635	-999	LAST	L	strip	-38.7365	-1.88899	-41.7495
LMST1	-36.082	14.1775	-9.63111241095453	-999	LMST	L	strip	-25.3199	-8.63383	-31.1289
LMST2	-46.0619	10.2091	-13.9186562257242	-999	LMST	L	strip	-34.1423	-15.2472	-32.617
LMST3	-53.9505	10.873	-14.3647872407083	-999	LMST	L	strip	-44.1329	-17.7998	-32.3268
LMST4	-60.8674	10.2383	-11.8242349792441	-999	LMST	L	strip	-52.4064	-16.7088	-28.1329
LPST1	-36.7615	-14.652	5.50198395724303	-999	LPST	L	strip	-22.4801	-33.1046	-13.3419
LPST2	-46.6121	-16.8441	1.29294158625791	-999	LPST	L	strip	-31.5758	-35.3372	-16.8263
LPST3	-55.6587	-15.0471	-9.15589913626752	-999	LPST	L	strip	-41.2478	-38.8632	-18.4169
LPST4	-64.9372	-12.2107	-12.2205412403346	-999	LPST	L	strip	-50.8807	-39.1001	-19.0917
LPPST1	-42.3261	-23.4585	5.6752241910078	-999	LPPST	L	strip	-25.8332	-48.9318	-8.56797
LPPST2	-49.5617	-30.1257	3.20390653193772	-999	LPPST	L	strip	-35.6602	-49.1478	-12.1317
LPPST3	-60.158	-25.4031	-4.04067854275626	-999	LPPST	L	strip	-44.7757	-47.5558	-14.7121
LPPST4	-71.0675	-28.2296	-5.71145710955327	-999	LPPST	L	strip	-53.8565	-45.4981	-13.4632
LPLT1	-40.3006	-78.2949	34.8841823274378	-999	LPLT	L	strip	-21.4391	-84.388	32.0166
LPLT2	-48.8374	-71.0255	35.2303820471637	-999	LPLT	L	strip	-31.4271	-81.4152	31.2157
LPLT3	-54.6319	-63.4262	33.1045228525156	-999	LPLT	L	strip	-40.0681	-75.8801	29.4429
LPLT4	-59.706	-58.5391	28.9105512043245	-999	LPLT	L	strip	-46.6718	-70.3789	27.8275
LPLT5	-67.1933	-47.2792	28.3196937749341	-999	LPLT	L	strip	-51.9878	-61.7797	25.2298
LPLT6	-73.0298	-37.3008	29.5309504846847	-999	LPLT	L	strip	-55.0088	-50.9472	22.786
LOF1	-28.306	52.6673	-2.92209181694954	-999	LOF	L	strip	-20.8505	40.6537	-19.9949
LOF2	-37.9699	59.5977	2.77127233540926	-999	LOF	L	strip	-29.1269	36.2165	-14.7665
LOF3	-48.4393	57.7062	8.02884317832267	-999	LOF	L	strip	-36.6901	30.8823	-10.4338
LOF4	-54.7723	53.8636	12.4499903454128	-999	LOF	L	strip	-42.081	26.0279	-3.08006
RALT1	28.9449	43.2568	-1.00873728394525	-999	RALT	R	strip	31.8968	28.4884	-30.4879
RALT2	37.7442	37.3216	-5.8859992887668	-999	RALT	R	strip	40.2523	28.5656	-36.6087
RALT3	49.5867	26.166	-7.16721956304868	-999	RALT	R	strip	48.2046	22.9198	-37.8876
RALT4	50.7084	12.1525	-6.93333423146177	-999	RALT	R	strip	53.2036	12.5798	-35.4763
RALT5	52.4268	5.91228	-5.38761454397468	-999	RALT	R	strip	54.7394	4.06836	-31.4175
RALT6	54.6159	-5.08253	-4.18165552788197	-999	RALT	R	strip	55.3634	-6.34856	-26.4384
RAST1	18.7227	17.9925	-16.8185706081851	-999	RAST	R	strip	27.2758	7.21026	-41.0608
RAST2	26.1713	9.01351	-17.5978834515152	-999	RAST	R	strip	34.2573	0.194408	-41.4308
RAST3	37.1913	2.82738	-9.62199086643059	-999	RAST	R	strip	41.1553	-5.28485	-37.9946
RAST4	43.3567	0.000838961	-1.75551015095419	-999	RAST	R	strip	47.2993	-10.4514	-32.6993
RPST1	-3.47549	1.36515	9.84806306280631	-999	RPST	L	strip	17.2884	-22.8732	-17.3913
RPST2	17.7163	-9.64889	3.88111198134275	-999	RPST	R	strip	26.6512	-23.6651	-22.471
RPST3	34.7284	-11.3527	0.802286651437647	-999	RPST	R	strip	35.9714	-22.3363	-24.7081
RPST4	38.537	-10.0788	0.982126724844597	-999	RPST	R	strip	46.4565	-19.6585	-24.9652
RPLT1	8.87977	-87.9713	-1.17077934818204	-999	RPLT	R	strip	23.2344	-92.5355	-9.30317
RPLT2	13.8504	-82.3754	-3.4399541930603	-999	RPLT	R	strip	28.0457	-83.5648	-11.0049
RPLT3	23.2095	-76.1832	-5.75129965162973	-999	RPLT	R	strip	33.2924	-73.9336	-12.685
RPLT4	24.8228	-66.5223	-2.49155126359872	-999	RPLT	R	strip	38.3797	-63.8156	-13.4248
RPLT5	36.4845	-49.1091	-1.86728759673814	-999	RPLT	R	strip	44.1618	-53.4751	-16.0354
RPLT6	44.5658	-35.6605	3.0456660793386	-999	RPLT	R	strip	48.2828	-41.9037	-18.7798
RA1	-9.67588	4.88312	13.4280642083564	-999	RA	L	depth	9.47381	-11.1848	-14.2696
RA2	-3.97976	4.95362	15.302391397218	-999	RA	L	depth	13.7077	-11.7407	-14.9221
RA3	3.7423	4.45129	15.7370855795607	-999	RA	R	depth	18.477	-11.5874	-16.5051
RA4	11.8966	1.93158	13.3142915257495	-999	RA	R	depth	23.8593	-12.3797	-18.0319
RAH1	2.81388	-5.64712	14.2454048493526	-999	RAH	R	depth	16.6695	-22.0461	-12.6548
RAH2	11.4032	-4.93127	14.898064282453	-999	RAH	R	depth	22.091	-19.5493	-13.2659
RAH3	17.8993	-5.46372	14.3408696103748	-999	RAH	R	depth	27.1364	-18.2486	-13.887
RAH4	23.2561	-5.86512	14.0427721743382	-999	RAH	R	depth	32.1818	-16.948	-14.5079
RPH1	4.46136	-18.2403	10.4677587562387	-999	RPH	R	depth	16.7415	-34.7576	-9.59942
RPH2	12.1195	-19.1951	10.364098582678	-999	RPH	R	depth	22.2813	-33.3317	-10.1874
RPH3	18.0871	-18.3357	11.4809167568722	-999	RPH	R	depth	27.1493	-30.4247	-10.8431
RPH4	23.7488	-18.4907	10.6185619186917	-999	RPH	R	depth	31.3057	-29.3258	-12.4823
