onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	0.0	7296	INSTRUCT_VIDEO_ON	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1297T
0.0	5.435	7296	INSTRUCT_VIDEO_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1297T
5.435	0.0	12731	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1297T
5.435	34.0	12731	MIC_TEST	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1297T
39.435	60.427	46729	PRACTICE_TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1297T
99.862	0.006	107152	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1297T
99.868	0.267	107158	PRACTICE_ORIENT	n/a	1	5	COTTON	n/a	CAMEL	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1297T
100.135	0.65	107425	PRACTICE_ORIENT_OFF	n/a	1	5	COTTON	n/a	CAMEL	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1297T
100.785	4.017	108075	PRACTICE_PAIR	n/a	1	5	COTTON	n/a	CAMEL	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1297T
104.802	1.017	112092	PRACTICE_PAIR_OFF	n/a	1	5	COTTON	n/a	CAMEL	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1297T
105.819	0.267	113109	PRACTICE_ORIENT	n/a	2	2	WATCH	IRON	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	0	R1297T
106.086	0.65	113376	PRACTICE_ORIENT_OFF	n/a	2	2	WATCH	IRON	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	0	R1297T
106.736	4.017	114026	PRACTICE_PAIR	n/a	2	2	WATCH	IRON	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	0	R1297T
110.753	1.017	118043	PRACTICE_PAIR_OFF	n/a	2	2	WATCH	IRON	WATCH	BEAM	-1	[0, 0, 0]	-999	PAL1	0	R1297T
111.77	0.267	119060	PRACTICE_ORIENT	n/a	3	3	FLOOD	PASS	FLOOD	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1297T
112.037	0.534	119327	PRACTICE_ORIENT_OFF	n/a	3	3	FLOOD	PASS	FLOOD	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1297T
112.571	4.018	119860	PRACTICE_PAIR	n/a	3	3	FLOOD	PASS	FLOOD	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1297T
116.589	1.016	123878	PRACTICE_PAIR_OFF	n/a	3	3	FLOOD	PASS	FLOOD	TONGUE	-1	[0, 0, 0]	-999	PAL1	0	R1297T
117.605	0.266	124894	PRACTICE_ORIENT	n/a	4	6	RING	RHINO	RING	RHINO	-1	[0, 0, 0]	-999	PAL1	0	R1297T
117.871	0.685	125160	PRACTICE_ORIENT_OFF	n/a	4	6	RING	RHINO	RING	RHINO	-1	[0, 0, 0]	-999	PAL1	0	R1297T
118.556	4.017	125845	PRACTICE_PAIR	n/a	4	6	RING	RHINO	RING	RHINO	-1	[0, 0, 0]	-999	PAL1	0	R1297T
122.573	1.017	129862	PRACTICE_PAIR_OFF	n/a	4	6	RING	RHINO	RING	RHINO	-1	[0, 0, 0]	-999	PAL1	0	R1297T
123.59	0.266	130879	PRACTICE_ORIENT	n/a	5	1	CHEST	PASS	WAGON	CHEST	-1	[0, 0, 0]	-999	PAL1	0	R1297T
123.856	0.517	131145	PRACTICE_ORIENT_OFF	n/a	5	1	CHEST	PASS	WAGON	CHEST	-1	[0, 0, 0]	-999	PAL1	0	R1297T
124.373	4.018	131662	PRACTICE_PAIR	n/a	5	1	CHEST	PASS	WAGON	CHEST	-1	[0, 0, 0]	-999	PAL1	0	R1297T
128.391	1.017	135680	PRACTICE_PAIR_OFF	n/a	5	1	CHEST	PASS	WAGON	CHEST	-1	[0, 0, 0]	-999	PAL1	0	R1297T
129.408	0.265	136696	PRACTICE_ORIENT	n/a	6	4	IRON	PASS	ATTIC	IRON	-1	[0, 0, 0]	-999	PAL1	0	R1297T
129.673	0.752	136961	PRACTICE_ORIENT_OFF	n/a	6	4	IRON	PASS	ATTIC	IRON	-1	[0, 0, 0]	-999	PAL1	0	R1297T
130.425	4.017	137713	PRACTICE_PAIR	n/a	6	4	IRON	PASS	ATTIC	IRON	-1	[0, 0, 0]	-999	PAL1	0	R1297T
134.442	1.001	141730	PRACTICE_PAIR_OFF	n/a	6	4	IRON	PASS	ATTIC	IRON	-1	[0, 0, 0]	-999	PAL1	0	R1297T
135.443	0.0	142731	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1297T
135.443	0.0	142731	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1297T
135.443	0.016	142731	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1297T
135.459	19.152	142747	PROB	19126	-999	-999	n/a	n/a	n/a	n/a	-1	[8, 6, 3]	17	PAL1	0	R1297T
154.611	6.997	161898	PROB	6997	-999	-999	n/a	n/a	n/a	n/a	-1	[4, 2, 3]	9	PAL1	0	R1297T
161.608	0.021	168894	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1297T
161.629	0.0	168915	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1297T
161.629	0.017	168915	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1297T
161.646	0.267	168932	PRACTICE_RETRIEVAL_ORIENT	n/a	5	1	CHEST	PASS	WAGON	CHEST	-1	[0, 0, 0]	-999	PAL1	0	R1297T
161.913	0.766	169199	PRACTICE_RETRIEVAL_ORIENT_OFF	n/a	5	1	CHEST	PASS	WAGON	CHEST	-1	[0, 0, 0]	-999	PAL1	0	R1297T
162.679	0.001	169965	PRACTICE_PROBE	n/a	5	1	CHEST	PASS	WAGON	CHEST	-1	[0, 0, 0]	-999	PAL1	0	R1297T
162.68	3.256	169966	REC_START	n/a	5	-999	n/a	PASS	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1297T
165.936	0.761	173222	REC_EVENT	3256	5	1	CHEST	<>	WAGON	CHEST	-1	[0, 0, 0]	-999	PAL1	0	R1297T
166.697	0.304	173983	PROBE_OFF	n/a	5	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1297T
167.001	0.251	174287	REC_EVENT	4321	5	1	CHEST	<>	WAGON	CHEST	-1	[0, 0, 0]	-999	PAL1	0	R1297T
