onset	duration	sample	trial_type	response_time	stim_file	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	107.9	69963	SESS_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	1	R1263C
107.9	1.016	123908	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	1	R1263C
108.916	4.167	124416	PROB	4.148	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[1, 2, 1]	4	PAL1	1	R1263C
113.083	7.985	126500	PROB	7.957	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 6, 5]	17	PAL1	1	R1263C
121.068	8.619	130492	PROB	8.619	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[4, 5, 6]	15	PAL1	1	R1263C
129.687	82.473	134801	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	1	R1263C
212.16	10.443	176034	ENCODING_START	n/a	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1263C
222.603	0.275	181255	STUDY_ORIENT	n/a	n/a	1	1	FORT	n/a	RUG	FORT	1	[0, 0, 0]	-999	PAL1	1	R1263C
223.438	4.0	181673	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	1	1	FORT	n/a	RUG	FORT	1	[0, 0, 0]	-999	PAL1	1	R1263C
228.472	0.275	184190	STUDY_ORIENT	n/a	n/a	2	4	STAR	FOAM	STAR	FOAM	1	[0, 0, 0]	-999	PAL1	1	R1263C
229.422	4.0	184664	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	2	4	STAR	FOAM	STAR	FOAM	1	[0, 0, 0]	-999	PAL1	1	R1263C
234.44	0.275	187173	STUDY_ORIENT	n/a	n/a	3	3	FACE	SNAKE	FACE	SNAKE	1	[0, 0, 0]	-999	PAL1	1	R1263C
