onset	duration	sample	trial_type	response_time	stim_file	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	73.5	446709	SESS_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1212P
73.5	1.017	521970	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1212P
74.517	5.251	523011	PROB	5220	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[8, 6, 3]	17	PAL1	0	R1212P
79.768	3.917	528388	PROB	3889	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[3, 2, 6]	11	PAL1	0	R1212P
83.685	5.401	532399	PROB	5372	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 5, 7]	18	PAL1	0	R1212P
89.086	5.363	537929	PROB	5363	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[3, 8, 6]	17	PAL1	0	R1212P
94.449	64.296	543421	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1212P
158.745	10.44	609257	ENCODING_START	n/a	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1212P
169.185	0.917	619947	STUDY_ORIENT	n/a	n/a	1	3	NOSE	PEN	NOSE	PEN	1	[0, 0, 0]	-999	PAL1	0	R1212P
170.102	5.034	620886	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	1	3	NOSE	PEN	NOSE	PEN	1	[0, 0, 0]	-999	PAL1	0	R1212P
175.136	0.884	626041	STUDY_ORIENT	n/a	n/a	2	4	SHOE	n/a	SHOE	VEST	1	[0, 0, 0]	-999	PAL1	0	R1212P
176.02	5.034	626946	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	2	4	SHOE	n/a	SHOE	VEST	1	[0, 0, 0]	-999	PAL1	0	R1212P
181.054	0.95	632100	STUDY_ORIENT	n/a	n/a	3	1	MOON	SWORD	MOON	SWORD	1	[0, 0, 0]	-999	PAL1	0	R1212P
182.004	5.018	633073	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	3	1	MOON	SWORD	MOON	SWORD	1	[0, 0, 0]	-999	PAL1	0	R1212P
187.022	0.833	638211	STUDY_ORIENT	n/a	n/a	4	6	PIPE	n/a	THUMB	PIPE	1	[0, 0, 0]	-999	PAL1	0	R1212P
187.855	5.018	639064	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	4	6	PIPE	n/a	THUMB	PIPE	1	[0, 0, 0]	-999	PAL1	0	R1212P
192.873	0.933	644202	STUDY_ORIENT	n/a	n/a	5	5	CONE	BANK	CONE	BANK	1	[0, 0, 0]	-999	PAL1	0	R1212P
193.806	5.018	645158	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	5	5	CONE	BANK	CONE	BANK	1	[0, 0, 0]	-999	PAL1	0	R1212P
198.824	0.95	650296	STUDY_ORIENT	n/a	n/a	6	2	GRASS	LAKE	LAKE	GRASS	1	[0, 0, 0]	-999	PAL1	0	R1212P
199.774	4.018	651269	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	6	2	GRASS	LAKE	LAKE	GRASS	1	[0, 0, 0]	-999	PAL1	0	R1212P
203.792	1.0	655383	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1212P
204.792	0.017	656407	MATH_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1212P
204.809	4.435	656424	PROB	4401	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[2, 5, 1]	8	PAL1	0	R1212P
209.244	4.4	660966	PROB	4365	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[9, 4, 5]	18	PAL1	0	R1212P
213.644	4.2	665471	PROB	4181	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[2, 7, 8]	17	PAL1	0	R1212P
217.844	5.168	669772	PROB	5141	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[4, 8, 6]	18	PAL1	0	R1212P
223.012	3.526	675063	PROB	3526	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[5, 1, 1]	7	PAL1	0	R1212P
226.538	0.008	678674	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1212P
226.546	0.0	678682	MATH_END	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1212P
226.546	0.017	678682	TEST_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1212P
226.563	0.818	678699	TEST_ORIENT	n/a	n/a	3	1	MOON	SWORD	MOON	SWORD	1	[0, 0, 0]	-999	PAL1	0	R1212P
227.381	0.0	679537	REC_START	n/a	n/a	3	-999	n/a	SWORD	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1212P
227.381	2.99	679537	TEST_PROBE	n/a	wordpools/wordpool_EN.txt	3	1	MOON	SWORD	MOON	SWORD	1	[0, 0, 0]	-999	PAL1	0	R1212P
230.371	2.027	682599	REC_EVENT	2990	n/a	3	1	MOON	SWORD	MOON	SWORD	1	[0, 0, 0]	-999	PAL1	0	R1212P
232.398	0.017	684674	REC_END	n/a	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1212P
