onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	0.0	6544	INSTRUCT_VIDEO_ON	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	4	R1283T
0.0	5.491	6544	INSTRUCT_VIDEO_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	4	R1283T
5.491	0.0	12035	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	4	R1283T
5.491	8.5	12035	MIC_TEST	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	4	R1283T
13.991	12.608	20535	PRACTICE_TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	4	R1283T
26.599	0.007	33142	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	4	R1283T
26.606	0.265	33149	PRACTICE_ORIENT	n/a	1	3	IRON	n/a	IRON	WAGON	-1	[0, 0, 0]	-999	PAL1	4	R1283T
26.871	0.535	33414	PRACTICE_ORIENT_OFF	n/a	1	3	IRON	n/a	IRON	WAGON	-1	[0, 0, 0]	-999	PAL1	4	R1283T
27.406	4.017	33949	PRACTICE_PAIR	n/a	1	3	IRON	n/a	IRON	WAGON	-1	[0, 0, 0]	-999	PAL1	4	R1283T
31.423	1.017	37966	PRACTICE_PAIR_OFF	n/a	1	3	IRON	n/a	IRON	WAGON	-1	[0, 0, 0]	-999	PAL1	4	R1283T
32.44	0.267	38983	PRACTICE_ORIENT	n/a	2	6	TONGUE	n/a	RING	TONGUE	-1	[0, 0, 0]	-999	PAL1	4	R1283T
32.707	0.766	39250	PRACTICE_ORIENT_OFF	n/a	2	6	TONGUE	n/a	RING	TONGUE	-1	[0, 0, 0]	-999	PAL1	4	R1283T
33.473	4.001	40015	PRACTICE_PAIR	n/a	2	6	TONGUE	n/a	RING	TONGUE	-1	[0, 0, 0]	-999	PAL1	4	R1283T
37.474	1.017	44016	PRACTICE_PAIR_OFF	n/a	2	6	TONGUE	n/a	RING	TONGUE	-1	[0, 0, 0]	-999	PAL1	4	R1283T
38.491	0.266	45033	PRACTICE_ORIENT	n/a	3	5	RHINO	n/a	RHINO	FLOOD	-1	[0, 0, 0]	-999	PAL1	4	R1283T
38.757	0.684	45299	PRACTICE_ORIENT_OFF	n/a	3	5	RHINO	n/a	RHINO	FLOOD	-1	[0, 0, 0]	-999	PAL1	4	R1283T
39.441	4.018	45983	PRACTICE_PAIR	n/a	3	5	RHINO	n/a	RHINO	FLOOD	-1	[0, 0, 0]	-999	PAL1	4	R1283T
43.459	1.017	50001	PRACTICE_PAIR_OFF	n/a	3	5	RHINO	n/a	RHINO	FLOOD	-1	[0, 0, 0]	-999	PAL1	4	R1283T
44.476	0.265	51018	PRACTICE_ORIENT	n/a	4	2	WATCH	n/a	CAMEL	WATCH	-1	[0, 0, 0]	-999	PAL1	4	R1283T
44.741	0.684	51283	PRACTICE_ORIENT_OFF	n/a	4	2	WATCH	n/a	CAMEL	WATCH	-1	[0, 0, 0]	-999	PAL1	4	R1283T
45.425	4.001	51967	PRACTICE_PAIR	n/a	4	2	WATCH	n/a	CAMEL	WATCH	-1	[0, 0, 0]	-999	PAL1	4	R1283T
49.426	1.017	55968	PRACTICE_PAIR_OFF	n/a	4	2	WATCH	n/a	CAMEL	WATCH	-1	[0, 0, 0]	-999	PAL1	4	R1283T
50.443	0.267	56984	PRACTICE_ORIENT	n/a	5	1	ATTIC	n/a	ATTIC	BEAM	-1	[0, 0, 0]	-999	PAL1	4	R1283T
50.71	0.583	57251	PRACTICE_ORIENT_OFF	n/a	5	1	ATTIC	n/a	ATTIC	BEAM	-1	[0, 0, 0]	-999	PAL1	4	R1283T
51.293	4.001	57834	PRACTICE_PAIR	n/a	5	1	ATTIC	n/a	ATTIC	BEAM	-1	[0, 0, 0]	-999	PAL1	4	R1283T
55.294	1.017	61835	PRACTICE_PAIR_OFF	n/a	5	1	ATTIC	n/a	ATTIC	BEAM	-1	[0, 0, 0]	-999	PAL1	4	R1283T
56.311	0.267	62852	PRACTICE_ORIENT	n/a	6	4	CHEST	n/a	COTTON	CHEST	-1	[0, 0, 0]	-999	PAL1	4	R1283T
56.578	0.516	63119	PRACTICE_ORIENT_OFF	n/a	6	4	CHEST	n/a	COTTON	CHEST	-1	[0, 0, 0]	-999	PAL1	4	R1283T
57.094	4.018	63635	PRACTICE_PAIR	n/a	6	4	CHEST	n/a	COTTON	CHEST	-1	[0, 0, 0]	-999	PAL1	4	R1283T
61.112	1.0	67653	PRACTICE_PAIR_OFF	n/a	6	4	CHEST	n/a	COTTON	CHEST	-1	[0, 0, 0]	-999	PAL1	4	R1283T
62.112	0.0	68653	ENCODING_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	4	R1283T
62.112	0.001	68653	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	4	R1283T
62.113	0.016	68654	START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	4	R1283T
62.129	5.933	68670	PROB	5895	-999	-999	n/a	n/a	n/a	n/a	1	[4, 1, 5]	3	PAL1	4	R1283T
68.062	1.351	74602	PROB	1315	-999	-999	n/a	n/a	n/a	n/a	1	[7, 6, 5]	7	PAL1	4	R1283T
69.413	8.634	75953	PROB	8611	-999	-999	n/a	n/a	n/a	n/a	1	[4, 8, 8]	48	PAL1	4	R1283T
78.047	2.017	84587	PROB	1985	-999	-999	n/a	n/a	n/a	n/a	1	[5, 1, 5]	7	PAL1	4	R1283T
80.064	0.884	86604	PROB	848	-999	-999	n/a	n/a	n/a	n/a	1	[6, 6, 2]	7	PAL1	4	R1283T
80.948	0.601	87488	PROB	565	-999	-999	n/a	n/a	n/a	n/a	1	[6, 6, 1]	7	PAL1	4	R1283T
81.549	0.249	88089	PROB	219	-999	-999	n/a	n/a	n/a	n/a	1	[3, 2, 5]	7	PAL1	4	R1283T
81.798	0.2	88338	PROB	178	-999	-999	n/a	n/a	n/a	n/a	1	[6, 8, 1]	7	PAL1	4	R1283T
81.998	0.147	88538	PROB	147	-999	-999	n/a	n/a	n/a	n/a	1	[5, 1, 6]	7	PAL1	4	R1283T
82.145	0.021	88685	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	4	R1283T
82.166	0.0	88706	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	4	R1283T
82.166	0.016	88706	RECALL_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	4	R1283T
82.182	0.267	88722	PRACTICE_RETRIEVAL_ORIENT	n/a	5	1	ATTIC	n/a	ATTIC	BEAM	-1	[0, 0, 0]	-999	PAL1	4	R1283T
82.449	0.683	88989	PRACTICE_RETRIEVAL_ORIENT_OFF	n/a	5	1	ATTIC	n/a	ATTIC	BEAM	-1	[0, 0, 0]	-999	PAL1	4	R1283T
83.132	0.001	89672	PRACTICE_PROBE	n/a	5	1	ATTIC	n/a	ATTIC	BEAM	-1	[0, 0, 0]	-999	PAL1	4	R1283T
83.133	4.0	89673	REC_START	n/a	5	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	4	R1283T
