onset	duration	sample	trial_type	response_time	stim_file	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	68.492	14875	SESS_START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1086M
68.492	1.017	49119	START	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1086M
69.509	4.784	49627	PROB	4750	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[5, 8, 1]	14	PAL1	0	R1086M
74.293	3.4	52019	PROB	3365	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[3, 6, 6]	15	PAL1	0	R1086M
77.693	3.768	53719	PROB	3734	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 8, 9]	27	PAL1	0	R1086M
81.461	4.618	55603	PROB	4590	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 1, 3]	13	PAL1	0	R1086M
86.079	3.436	57912	PROB	3436	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 4, 2]	15	PAL1	0	R1086M
89.515	44.263	59629	STOP	n/a	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1086M
133.778	10.446	81759	ENCODING_START	n/a	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1086M
144.224	0.916	86982	STUDY_ORIENT	n/a	n/a	1	3	GRASS	GLASS	GLASS	GRASS	1	[0, 0, 0]	-999	PAL1	0	R1086M
145.14	5.018	87440	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	1	3	GRASS	GLASS	GLASS	GRASS	1	[0, 0, 0]	-999	PAL1	0	R1086M
150.158	0.884	89949	STUDY_ORIENT	n/a	n/a	2	6	SHARK	n/a	SHARK	BRANCH	1	[0, 0, 0]	-999	PAL1	0	R1086M
151.042	5.034	90391	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	2	6	SHARK	n/a	SHARK	BRANCH	1	[0, 0, 0]	-999	PAL1	0	R1086M
156.076	0.9	92908	STUDY_ORIENT	n/a	n/a	3	1	BALL	n/a	FARM	BALL	1	[0, 0, 0]	-999	PAL1	0	R1086M
156.976	5.018	93358	STUDY_PAIR	n/a	wordpools/wordpool_EN.txt	3	1	BALL	n/a	FARM	BALL	1	[0, 0, 0]	-999	PAL1	0	R1086M
161.994	0.883	95866	STUDY_ORIENT	n/a	n/a	4	4	MAT	MAT	MAT	FUR	1	[0, 0, 0]	-999	PAL1	0	R1086M
