onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	110.089	1382050	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	1	R1082N
110.089	1.016	1492144	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	1	R1082N
111.105	4.85	1493160	PROB	4830	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 4, 9]	19	PAL1	1	R1082N
115.955	4.201	1498010	PROB	4171	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 9, 2]	20	PAL1	1	R1082N
120.156	3.733	1502211	PROB	3714	-999	-999	n/a	n/a	n/a	n/a	-1	[5, 5, 4]	14	PAL1	1	R1082N
123.889	3.617	1505945	PROB	3589	-999	-999	n/a	n/a	n/a	n/a	-1	[3, 1, 7]	11	PAL1	1	R1082N
127.506	3.811	1509562	PROB	3811	-999	-999	n/a	n/a	n/a	n/a	-1	[9, 1, 6]	16	PAL1	1	R1082N
131.317	35.693	1513373	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	1	R1082N
167.01	11.399	1549068	FEEDBACK_SHOW_ALL_PAIRS	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	1	R1082N
178.409	10.452	1560467	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1082N
188.861	0.885	1570920	STUDY_ORIENT	n/a	1	5	CORREO	TECHO	BOTE	CORREO	1	[0, 0, 0]	-999	PAL1	1	R1082N
189.746	5.033	1571805	STUDY_PAIR	n/a	1	5	CORREO	TECHO	BOTE	CORREO	1	[0, 0, 0]	-999	PAL1	1	R1082N
194.779	0.967	1576838	STUDY_ORIENT	n/a	2	2	PLAYA	BALLENA	BALLENA	PLAYA	1	[0, 0, 0]	-999	PAL1	1	R1082N
195.746	5.034	1577805	STUDY_PAIR	n/a	2	2	PLAYA	BALLENA	BALLENA	PLAYA	1	[0, 0, 0]	-999	PAL1	1	R1082N
200.78	0.983	1582839	STUDY_ORIENT	n/a	3	1	CORDERO	VASO	CORDERO	PULGAR	1	[0, 0, 0]	-999	PAL1	1	R1082N
201.763	5.034	1583822	STUDY_PAIR	n/a	3	1	CORDERO	VASO	CORDERO	PULGAR	1	[0, 0, 0]	-999	PAL1	1	R1082N
206.797	0.9	1588856	STUDY_ORIENT	n/a	4	4	GUARDIA	PASS	GUARDIA	TALLO	1	[0, 0, 0]	-999	PAL1	1	R1082N
207.697	5.034	1589757	STUDY_PAIR	n/a	4	4	GUARDIA	PASS	GUARDIA	TALLO	1	[0, 0, 0]	-999	PAL1	1	R1082N
212.731	0.799	1594791	STUDY_ORIENT	n/a	5	3	ZAPATO	PASS	ZAPATO	CAMION	1	[0, 0, 0]	-999	PAL1	1	R1082N
213.53	5.034	1595590	STUDY_PAIR	n/a	5	3	ZAPATO	PASS	ZAPATO	CAMION	1	[0, 0, 0]	-999	PAL1	1	R1082N
218.564	0.983	1600624	STUDY_ORIENT	n/a	6	6	PAPALOTE	PASS	SOL	PAPALOTE	1	[0, 0, 0]	-999	PAL1	1	R1082N
219.547	4.018	1601607	STUDY_PAIR	n/a	6	6	PAPALOTE	PASS	SOL	PAPALOTE	1	[0, 0, 0]	-999	PAL1	1	R1082N
223.565	0.999	1605625	START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	1	R1082N
224.564	0.018	1606624	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	1	R1082N
224.582	4.349	1606642	PROB	4327	-999	-999	n/a	n/a	n/a	n/a	1	[6, 8, 8]	22	PAL1	1	R1082N
228.931	6.051	1610992	PROB	6017	-999	-999	n/a	n/a	n/a	n/a	1	[4, 6, 8]	18	PAL1	1	R1082N
