name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z
LX1	-5.88954	38.3262	25.3863779806197	-999	LX	L	depth	-2.94507	35.2304	18.7306
LX2	-6.86446	38.2953	25.3554700444205	-999	LX	L	depth	-4.04149	35.1619	18.6472
LX3	-12.3324	36.4382	24.6156807715348	-999	LX	L	depth	-9.52354	34.8193	18.2302
LX4	-15.8036	34.3749	23.4312923968497	-999	LX	L	depth	-12.8128	34.6138	17.9801
LX5	-19.9398	33.0049	21.8465220832145	-999	LX	L	depth	-17.3121	35.3202	17.6346
LX6	-23.6499	31.1572	23.0120896347516	-999	LX	L	depth	-21.3056	35.1591	18.7655
LX7	-27.6581	32.2493	23.0199760224672	-999	LX	L	depth	-24.7085	35.9338	18.5035
LX8	-32.2763	33.2295	23.8578824127035	-999	LX	L	depth	-29.0942	35.6599	18.1699
LX9	-36.612	34.1535	24.1565169744488	-999	LX	L	depth	-32.4971	36.4348	17.9079
LX10	-41.4775	33.7682	23.4866221377683	-999	LX	L	depth	-36.8828	36.1608	17.5743
LX11	-45.2326	33.9637	22.5802705282203	-999	LX	L	depth	-40.2858	36.9357	17.3123
LX12	-49.7931	33.3266	20.5819322514257	-999	LX	L	depth	-45.2196	36.6274	16.9371
LX13	-52.372	33.992	19.3063071857719	-999	LX	L	depth	-48.6227	37.4024	16.675
LX14	-55.1021	33.705	19.2924169856643	-999	LX	L	depth	-53.0863	37.1676	17.0528
LW1	-2.62106	21.0202	35.9892819396598	-999	LW	L	depth	-1.21337	21.5929	28.2346
LW2	-7.51964	19.523	35.2185798053857	-999	LW	L	depth	-5.59901	21.3188	27.9011
LW3	-11.0764	19.8954	34.8158892530876	-999	LW	L	depth	-9.00199	22.0938	27.6391
LW4	-14.4185	19.3469	33.8132962418066	-999	LW	L	depth	-12.2912	21.8882	27.3888
LW5	-18.8296	18.3898	32.2240024728593	-999	LW	L	depth	-16.6768	21.6142	27.0553
LW6	-24.6341	18.3793	31.1109576962755	-999	LW	L	depth	-21.6107	21.3059	26.68
LW7	-29.0444	20.0698	30.922427548339	-999	LW	L	depth	-25.0136	22.0807	26.4179
LW8	-33.8788	21.0909	30.1423908537346	-999	LW	L	depth	-29.3993	21.8067	26.0845
LW9	-36.6255	21.7756	29.733215073452	-999	LW	L	depth	-32.6886	21.6012	25.8343
LW10	-39.8331	22.9055	29.5529296175136	-999	LW	L	depth	-36.0915	22.3761	25.5722
LW11	-44.2675	22.377	30.1535885680044	-999	LW	L	depth	-40.5553	22.1414	25.9501
LW12	-48.2697	22.0844	30.5063730919327	-999	LW	L	depth	-44.5063	22.8821	25.6464
LW13	-53.4216	20.9235	28.9775551327828	-999	LW	L	depth	-48.892	22.608	25.3127
LW14	-56.6358	20.4521	27.4794556963764	-999	LW	L	depth	-52.1812	22.4025	25.0626
LW15	-59.5271	21.2305	28.9510828167656	-999	LW	L	depth	-56.8367	23.1875	26.1399
LW16	-62.0986	21.3684	29.1016507633318	-999	LW	L	depth	-60.1259	22.982	25.8897
LZ1	-2.29817	-32.3013	55.9800113691369	-999	LZ	L	depth	-4.44461	-26.6631	49.6712
LZ2	-4.16563	-32.7603	56.3945516652238	-999	LZ	L	depth	-6.63745	-26.8001	49.5044
LZ3	-9.17603	-31.9215	58.047267463368	-999	LZ	L	depth	-11.2148	-26.0544	49.8703
LZ4	-14.3762	-32.0584	58.350364363303	-999	LZ	L	depth	-15.7564	-26.2499	50.9596
LZ5	-19.3901	-31.8485	57.64284624079	-999	LZ	L	depth	-19.7076	-25.5091	50.6557
LZ6	-23.6543	-32.7745	57.4060520186882	-999	LZ	L	depth	-23.0749	-25.6754	51.117
LZ7	-28.1938	-33.2399	55.612334892789	-999	LZ	L	depth	-27.4605	-25.9495	50.7835
LZ8	-31.9386	-33.1331	56.1007516764142	-999	LZ	L	depth	-31.0195	-25.0959	51.9442
LZ9	-37.1981	-32.0131	55.2879165138338	-999	LZ	L	depth	-35.4052	-25.37	51.6107
LZ10	-40.8493	-30.502	56.0251148962526	-999	LZ	L	depth	-38.8861	-24.5558	52.06
LZ11	-45.1923	-30.2308	55.4027357449904	-999	LZ	L	depth	-42.7235	-24.7955	51.7681
LZ12	-49.2969	-29.5567	56.2062135774391	-999	LZ	L	depth	-47.3789	-24.0105	52.8456
LZ13	-52.143	-28.6318	55.2871638289318	-999	LZ	L	depth	-50.6682	-24.216	52.5952
LZ14	-53.4941	-27.7285	55.6473011872457	-999	LZ	L	depth	-53.0527	-23.3333	53.1281
LY1	-1.43625	-47.1494	47.5392177974837	-999	LY	L	depth	-4.77158	-45.4397	41.8159
LY2	-5.53376	-48.3286	47.0216485928185	-999	LY	L	depth	-9.27097	-44.7332	41.4704
LY3	-8.49433	-49.5584	46.8006967229349	-999	LY	L	depth	-12.5602	-44.9388	41.2203
LY4	-12.5322	-48.4287	46.1764321407585	-999	LY	L	depth	-16.5114	-44.1981	40.9164
LY5	-18.0522	-47.2538	46.1095167812702	-999	LY	L	depth	-20.975	-44.4328	41.2943
LY6	-22.5037	-44.6918	45.7598485946956	-999	LY	L	depth	-24.378	-43.6579	41.0322
LY7	-26.156	-43.0552	45.7137037514639	-999	LY	L	depth	-27.6671	-43.8634	40.7821
LY8	-31.5897	-41.7306	45.65796341861	-999	LY	L	depth	-32.2446	-43.1177	41.148
LY9	-37.4812	-42.5793	45.1289272146535	-999	LY	L	depth	-36.6303	-43.3918	40.8145
LY10	-41.3833	-42.9433	44.2100753310293	-999	LY	L	depth	-40.5814	-42.651	40.5108
LY11	-44.6166	-43.6684	42.7334506572096	-999	LY	L	depth	-43.8708	-42.8566	40.2606
LY12	-49.3927	-42.5395	40.5661730040805	-999	LY	L	depth	-48.37	-42.1502	39.9151
LY13	-54.5643	-42.292	39.5477294599233	-999	LY	L	depth	-52.9117	-42.3456	41.0043
LY14	-58.112	-40.6912	39.3887727097282	-999	LY	L	depth	-56.3147	-41.5707	40.7424
LY15	-61.591	-41.0608	39.5870809744772	-999	LY	L	depth	-60.7004	-41.8448	40.4087
LY16	-64.312	-40.5566	39.9970887195507	-999	LY	L	depth	-64.7295	-41.0648	40.8163
