onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	0.0	206710	INSTRUCT_VIDEO_ON	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1283T
0.0	5.6	206710	INSTRUCT_VIDEO_OFF	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1283T
5.6	0.0	212309	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1283T
5.6	222.558	212309	MIC_TEST	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1283T
228.158	14.529	434854	PRACTICE_TRIAL	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1283T
242.687	0.006	449382	ENCODING_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[0, 0, 0]	-999	PAL1	0	R1283T
242.693	0.268	449388	PRACTICE_ORIENT	n/a	1	3	FLOOD	n/a	FLOOD	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1283T
242.961	0.715	449656	PRACTICE_ORIENT_OFF	n/a	1	3	FLOOD	n/a	FLOOD	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1283T
243.676	4.018	450371	PRACTICE_PAIR	n/a	1	3	FLOOD	n/a	FLOOD	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1283T
247.694	1.017	454389	PRACTICE_PAIR_OFF	n/a	1	3	FLOOD	n/a	FLOOD	COTTON	-1	[0, 0, 0]	-999	PAL1	0	R1283T
248.711	0.267	455405	PRACTICE_ORIENT	n/a	2	6	RHINO	n/a	RHINO	CHEST	-1	[0, 0, 0]	-999	PAL1	0	R1283T
