onset	duration	sample	trial_type	response_time	serialpos	probepos	probe_word	resp_word	study_1	study_2	list	test	answer	experiment	session	subject
0.0	59.596	262191	SESS_START	n/a	-999	-999	n/a	n/a	n/a	n/a	-999	[0, 0, 0]	-999	PAL1	0	R1066P
59.596	1.016	291987	START	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1066P
60.612	7.768	292495	PROB	7744	-999	-999	n/a	n/a	n/a	n/a	-1	[5, 6, 7]	20	PAL1	0	R1066P
68.38	2.534	296379	PROB	2512	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 7, 3]	16	PAL1	0	R1066P
70.914	2.634	297646	PROB	2602	-999	-999	n/a	n/a	n/a	n/a	-1	[5, 2, 4]	11	PAL1	0	R1066P
73.548	2.483	298963	PROB	2455	-999	-999	n/a	n/a	n/a	n/a	-1	[6, 3, 4]	13	PAL1	0	R1066P
76.031	2.218	300204	PROB	2189	-999	-999	n/a	n/a	n/a	n/a	-1	[7, 3, 6]	16	PAL1	0	R1066P
78.249	3.067	301313	PROB	3067	-999	-999	n/a	n/a	n/a	n/a	-1	[4, 2, 2]	8	PAL1	0	R1066P
81.316	86.783	302847	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	-1	[-999, -999, -999]	-999	PAL1	0	R1066P
168.099	10.452	346236	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
178.551	1.001	351462	STUDY_ORIENT	n/a	1	1	SCHOOL	SCHOOL	SCHOOL	BATH	1	[0, 0, 0]	-999	PAL1	0	R1066P
179.552	5.034	351962	STUDY_PAIR	n/a	1	1	SCHOOL	SCHOOL	SCHOOL	BATH	1	[0, 0, 0]	-999	PAL1	0	R1066P
184.586	0.967	354479	STUDY_ORIENT	n/a	2	4	COUCH	COUCH	LAKE	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1066P
185.553	5.034	354963	STUDY_PAIR	n/a	2	4	COUCH	COUCH	LAKE	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1066P
190.587	0.95	357480	STUDY_ORIENT	n/a	3	5	CHEEK	n/a	VAN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1066P
191.537	5.018	357954	STUDY_PAIR	n/a	3	5	CHEEK	n/a	VAN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1066P
196.555	0.967	360463	STUDY_ORIENT	n/a	4	2	FROG	n/a	FROG	TANK	1	[0, 0, 0]	-999	PAL1	0	R1066P
197.522	5.034	360947	STUDY_PAIR	n/a	4	2	FROG	n/a	FROG	TANK	1	[0, 0, 0]	-999	PAL1	0	R1066P
202.556	0.983	363464	STUDY_ORIENT	n/a	5	3	DOCK	SHIP	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
203.539	5.018	363955	STUDY_PAIR	n/a	5	3	DOCK	SHIP	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
208.557	0.917	366464	STUDY_ORIENT	n/a	6	6	CLAY	n/a	CLAY	WAND	1	[0, 0, 0]	-999	PAL1	0	R1066P
209.474	4.018	366923	STUDY_PAIR	n/a	6	6	CLAY	n/a	CLAY	WAND	1	[0, 0, 0]	-999	PAL1	0	R1066P
213.492	0.999	368931	START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1066P
214.491	0.017	369431	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
214.508	3.368	369439	PROB	3336	-999	-999	n/a	n/a	n/a	n/a	1	[3, 7, 9]	19	PAL1	0	R1066P
217.876	2.517	371123	PROB	2488	-999	-999	n/a	n/a	n/a	n/a	1	[1, 2, 4]	7	PAL1	0	R1066P
220.393	2.534	372382	PROB	2507	-999	-999	n/a	n/a	n/a	n/a	1	[6, 3, 8]	17	PAL1	0	R1066P
222.927	2.333	373649	PROB	2301	-999	-999	n/a	n/a	n/a	n/a	1	[9, 9, 2]	21	PAL1	0	R1066P
225.26	2.351	374815	PROB	2328	-999	-999	n/a	n/a	n/a	n/a	1	[3, 6, 1]	10	PAL1	0	R1066P
227.611	1.817	375991	PROB	1785	-999	-999	n/a	n/a	n/a	n/a	1	[3, 7, 4]	13	PAL1	0	R1066P
229.428	2.749	376899	PROB	2727	-999	-999	n/a	n/a	n/a	n/a	1	[3, 7, 8]	18	PAL1	0	R1066P
232.177	3.547	378273	PROB	3547	-999	-999	n/a	n/a	n/a	n/a	1	[3, 2, 7]	12	PAL1	0	R1066P
235.724	0.005	380047	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[-999, -999, -999]	-999	PAL1	0	R1066P
235.729	0.0	380049	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
235.729	0.017	380049	TEST_START	n/a	-999	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
235.746	0.833	380058	TEST_ORIENT	n/a	1	1	SCHOOL	SCHOOL	SCHOOL	BATH	1	[0, 0, 0]	-999	PAL1	0	R1066P
236.579	0.001	380474	TEST_PROBE	n/a	1	1	SCHOOL	SCHOOL	SCHOOL	BATH	1	[0, 0, 0]	-999	PAL1	0	R1066P
236.58	1.968	380475	REC_START	n/a	1	-999	n/a	SCHOOL	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
238.548	3.041	381459	REC_EVENT	1968	1	1	SCHOOL	SCHOOL	SCHOOL	BATH	1	[0, 0, 0]	-999	PAL1	0	R1066P
241.589	0.008	382979	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
241.597	0.9	382983	TEST_ORIENT	n/a	4	2	FROG	n/a	FROG	TANK	1	[0, 0, 0]	-999	PAL1	0	R1066P
242.497	0.0	383433	TEST_PROBE	n/a	4	2	FROG	n/a	FROG	TANK	1	[0, 0, 0]	-999	PAL1	0	R1066P
242.497	5.015	383433	REC_START	n/a	4	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
247.512	0.003	385941	REC_EVENT	5015	4	2	FROG	<>	FROG	TANK	1	[0, 0, 0]	-999	PAL1	0	R1066P
247.515	0.016	385942	REC_END	n/a	4	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
247.531	0.834	385950	TEST_ORIENT	n/a	5	3	DOCK	SHIP	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
248.365	0.0	386367	TEST_PROBE	n/a	5	3	DOCK	SHIP	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
248.365	1.636	386367	REC_START	n/a	5	-999	n/a	SHIP	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
250.001	1.125	387185	REC_EVENT	1636	5	3	DOCK	DOCK	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
251.126	2.256	387747	REC_EVENT	2761	5	3	DOCK	SHIP	DOCK	SHIP	1	[0, 0, 0]	-999	PAL1	0	R1066P
253.382	0.017	388875	REC_END	n/a	5	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
253.399	0.9	388884	TEST_ORIENT	n/a	2	4	COUCH	COUCH	LAKE	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1066P
254.299	0.001	389334	TEST_PROBE	n/a	2	4	COUCH	COUCH	LAKE	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1066P
254.3	2.277	389334	REC_START	n/a	2	-999	n/a	COUCH	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
256.577	2.731	390473	REC_EVENT	2277	2	4	COUCH	COUCH	LAKE	COUCH	1	[0, 0, 0]	-999	PAL1	0	R1066P
259.308	0.009	391838	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
259.317	0.832	391843	TEST_ORIENT	n/a	3	5	CHEEK	n/a	VAN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1066P
260.149	0.001	392259	TEST_PROBE	n/a	3	5	CHEEK	n/a	VAN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1066P
260.15	5.008	392259	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
265.158	0.001	394763	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
265.159	0.008	394764	REC_EVENT	5009	3	5	CHEEK	<>	VAN	CHEEK	1	[0, 0, 0]	-999	PAL1	0	R1066P
265.167	0.884	394768	TEST_ORIENT	n/a	6	6	CLAY	n/a	CLAY	WAND	1	[0, 0, 0]	-999	PAL1	0	R1066P
266.051	0.0	395210	TEST_PROBE	n/a	6	6	CLAY	n/a	CLAY	WAND	1	[0, 0, 0]	-999	PAL1	0	R1066P
266.051	5.015	395210	REC_START	n/a	6	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
271.066	0.002	397717	REC_EVENT	5015	6	6	CLAY	<>	CLAY	WAND	1	[0, 0, 0]	-999	PAL1	0	R1066P
271.068	7.704	397718	REC_END	n/a	6	-999	n/a	n/a	n/a	n/a	1	[0, 0, 0]	-999	PAL1	0	R1066P
278.772	10.451	401570	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
289.223	1.0	406795	STUDY_ORIENT	n/a	1	3	TOE	n/a	TOE	BROOM	2	[0, 0, 0]	-999	PAL1	0	R1066P
290.223	5.034	407295	STUDY_PAIR	n/a	1	3	TOE	n/a	TOE	BROOM	2	[0, 0, 0]	-999	PAL1	0	R1066P
295.257	0.934	409812	STUDY_ORIENT	n/a	2	2	JET	SPEAR	JET	SPEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
296.191	5.034	410279	STUDY_PAIR	n/a	2	2	JET	SPEAR	JET	SPEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
301.225	0.899	412796	STUDY_ORIENT	n/a	3	1	MOUTH	CAVE	CAVE	MOUTH	2	[0, 0, 0]	-999	PAL1	0	R1066P
302.124	5.018	413245	STUDY_PAIR	n/a	3	1	MOUTH	CAVE	CAVE	MOUTH	2	[0, 0, 0]	-999	PAL1	0	R1066P
307.142	0.801	415754	STUDY_ORIENT	n/a	4	6	EGG	n/a	EGG	STORM	2	[0, 0, 0]	-999	PAL1	0	R1066P
307.943	5.034	416154	STUDY_PAIR	n/a	4	6	EGG	n/a	EGG	STORM	2	[0, 0, 0]	-999	PAL1	0	R1066P
312.977	0.967	418671	STUDY_ORIENT	n/a	5	5	HEART	n/a	SEA	HEART	2	[0, 0, 0]	-999	PAL1	0	R1066P
313.944	5.018	419155	STUDY_PAIR	n/a	5	5	HEART	n/a	SEA	HEART	2	[0, 0, 0]	-999	PAL1	0	R1066P
318.962	0.933	421664	STUDY_ORIENT	n/a	6	4	BEAR	n/a	DIME	BEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
319.895	4.001	422130	STUDY_PAIR	n/a	6	4	BEAR	n/a	DIME	BEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
323.896	1.0	424131	START	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[-999, -999, -999]	-999	PAL1	0	R1066P
324.896	0.017	424631	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
324.913	3.1	424639	PROB	3074	-999	-999	n/a	n/a	n/a	n/a	2	[4, 2, 4]	10	PAL1	0	R1066P
328.013	3.0	426189	PROB	2974	-999	-999	n/a	n/a	n/a	n/a	2	[4, 9, 7]	20	PAL1	0	R1066P
331.013	2.034	427689	PROB	2014	-999	-999	n/a	n/a	n/a	n/a	2	[9, 3, 2]	14	PAL1	0	R1066P
333.047	1.668	428706	PROB	1637	-999	-999	n/a	n/a	n/a	n/a	2	[5, 5, 3]	13	PAL1	0	R1066P
334.715	4.667	429540	PROB	4641	-999	-999	n/a	n/a	n/a	n/a	2	[2, 3, 3]	8	PAL1	0	R1066P
339.382	3.201	431873	PROB	3174	-999	-999	n/a	n/a	n/a	n/a	2	[2, 8, 1]	11	PAL1	0	R1066P
342.583	2.221	433474	PROB	2221	-999	-999	n/a	n/a	n/a	n/a	2	[1, 6, 1]	8	PAL1	0	R1066P
344.804	0.013	434584	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[-999, -999, -999]	-999	PAL1	0	R1066P
344.817	0.0	434591	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
344.817	0.016	434591	TEST_START	n/a	-999	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
344.833	1.001	434599	TEST_ORIENT	n/a	3	1	MOUTH	CAVE	CAVE	MOUTH	2	[0, 0, 0]	-999	PAL1	0	R1066P
345.834	0.0	435099	TEST_PROBE	n/a	3	1	MOUTH	CAVE	CAVE	MOUTH	2	[0, 0, 0]	-999	PAL1	0	R1066P
345.834	2.001	435099	REC_START	n/a	3	-999	n/a	CAVE	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
347.835	3.016	436099	REC_EVENT	2001	3	1	MOUTH	CAVE	CAVE	MOUTH	2	[0, 0, 0]	-999	PAL1	0	R1066P
350.851	0.017	437607	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
350.868	0.983	437616	TEST_ORIENT	n/a	2	2	JET	SPEAR	JET	SPEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
351.851	0.001	438107	TEST_PROBE	n/a	2	2	JET	SPEAR	JET	SPEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
351.852	2.034	438108	REC_START	n/a	2	-999	n/a	SPEAR	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
353.886	1.0	439125	REC_EVENT	2034	2	2	JET	<>	JET	SPEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
354.886	0.736	439625	REC_EVENT	3034	2	2	JET	<>	JET	SPEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
355.622	1.239	439993	REC_EVENT	3770	2	2	JET	SPEAR	JET	SPEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
356.861	0.008	440612	REC_END	n/a	2	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
356.869	0.967	440616	TEST_ORIENT	n/a	1	3	TOE	n/a	TOE	BROOM	2	[0, 0, 0]	-999	PAL1	0	R1066P
357.836	0.001	441100	TEST_PROBE	n/a	1	3	TOE	n/a	TOE	BROOM	2	[0, 0, 0]	-999	PAL1	0	R1066P
357.837	5.025	441100	REC_START	n/a	1	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
362.862	0.002	443613	REC_END	n/a	1	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
362.864	0.006	443614	REC_EVENT	5027	1	3	TOE	<>	TOE	BROOM	2	[0, 0, 0]	-999	PAL1	0	R1066P
362.87	0.817	443617	TEST_ORIENT	n/a	6	4	BEAR	n/a	DIME	BEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
363.687	0.0	444025	REC_START	n/a	6	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
363.687	5.015	444025	TEST_PROBE	n/a	6	4	BEAR	n/a	DIME	BEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
368.702	0.002	446532	REC_EVENT	5015	6	4	BEAR	<>	DIME	BEAR	2	[0, 0, 0]	-999	PAL1	0	R1066P
368.704	0.017	446533	REC_END	n/a	6	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
368.721	0.934	446542	TEST_ORIENT	n/a	5	5	HEART	n/a	SEA	HEART	2	[0, 0, 0]	-999	PAL1	0	R1066P
369.655	0.0	447009	TEST_PROBE	n/a	5	5	HEART	n/a	SEA	HEART	2	[0, 0, 0]	-999	PAL1	0	R1066P
369.655	5.015	447009	REC_START	n/a	5	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
374.67	0.002	449516	REC_EVENT	5015	5	5	HEART	<>	SEA	HEART	2	[0, 0, 0]	-999	PAL1	0	R1066P
374.672	0.017	449517	REC_END	n/a	5	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
374.689	0.817	449526	TEST_ORIENT	n/a	4	6	EGG	n/a	EGG	STORM	2	[0, 0, 0]	-999	PAL1	0	R1066P
375.506	0.0	449934	TEST_PROBE	n/a	4	6	EGG	n/a	EGG	STORM	2	[0, 0, 0]	-999	PAL1	0	R1066P
375.506	5.015	449934	REC_START	n/a	4	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
380.521	0.002	452442	REC_EVENT	5015	4	6	EGG	<>	EGG	STORM	2	[0, 0, 0]	-999	PAL1	0	R1066P
380.523	16.161	452443	REC_END	n/a	4	-999	n/a	n/a	n/a	n/a	2	[0, 0, 0]	-999	PAL1	0	R1066P
396.684	10.444	460523	ENCODING_START	n/a	0	-999	n/a	n/a	n/a	n/a	3	[0, 0, 0]	-999	PAL1	0	R1066P
407.128	0.801	465744	STUDY_ORIENT	n/a	1	3	YARD	n/a	YARD	EAR	3	[0, 0, 0]	-999	PAL1	0	R1066P
407.929	5.034	466145	STUDY_PAIR	n/a	1	3	YARD	n/a	YARD	EAR	3	[0, 0, 0]	-999	PAL1	0	R1066P
412.963	0.784	468662	STUDY_ORIENT	n/a	2	6	CROW	n/a	CROW	KEY	3	[0, 0, 0]	-999	PAL1	0	R1066P
413.747	5.034	469054	STUDY_PAIR	n/a	2	6	CROW	n/a	CROW	KEY	3	[0, 0, 0]	-999	PAL1	0	R1066P
418.781	0.867	471571	STUDY_ORIENT	n/a	3	1	PURSE	n/a	PURSE	VEST	3	[0, 0, 0]	-999	PAL1	0	R1066P
419.648	5.034	472004	STUDY_PAIR	n/a	3	1	PURSE	n/a	PURSE	VEST	3	[0, 0, 0]	-999	PAL1	0	R1066P
424.682	1.0	474521	STUDY_ORIENT	n/a	4	2	APE	APE	APE	STEM	3	[0, 0, 0]	-999	PAL1	0	R1066P
425.682	5.035	475021	STUDY_PAIR	n/a	4	2	APE	APE	APE	STEM	3	[0, 0, 0]	-999	PAL1	0	R1066P
430.717	0.916	477538	STUDY_ORIENT	n/a	5	5	HAWK	LIFT	ANT	HAWK	3	[0, 0, 0]	-999	PAL1	0	R1066P
431.633	5.018	477996	STUDY_PAIR	n/a	5	5	HAWK	LIFT	ANT	HAWK	3	[0, 0, 0]	-999	PAL1	0	R1066P
436.651	0.933	480505	STUDY_ORIENT	n/a	6	4	OAR	BANK	OAR	BANK	3	[0, 0, 0]	-999	PAL1	0	R1066P
437.584	4.001	480972	STUDY_PAIR	n/a	6	4	OAR	BANK	OAR	BANK	3	[0, 0, 0]	-999	PAL1	0	R1066P
441.585	1.0	482972	START	n/a	-999	-999	n/a	n/a	n/a	n/a	3	[-999, -999, -999]	-999	PAL1	0	R1066P
442.585	0.017	483472	MATH_START	n/a	-999	-999	n/a	n/a	n/a	n/a	3	[0, 0, 0]	-999	PAL1	0	R1066P
442.602	3.084	483481	PROB	3058	-999	-999	n/a	n/a	n/a	n/a	3	[2, 3, 3]	8	PAL1	0	R1066P
445.686	2.151	485022	PROB	2126	-999	-999	n/a	n/a	n/a	n/a	3	[1, 6, 2]	9	PAL1	0	R1066P
447.837	2.083	486098	PROB	2063	-999	-999	n/a	n/a	n/a	n/a	3	[6, 9, 5]	20	PAL1	0	R1066P
449.92	2.066	487139	PROB	2036	-999	-999	n/a	n/a	n/a	n/a	3	[2, 7, 5]	14	PAL1	0	R1066P
451.986	2.034	488172	PROB	2001	-999	-999	n/a	n/a	n/a	n/a	3	[8, 5, 8]	21	PAL1	0	R1066P
454.02	2.601	489189	PROB	2576	-999	-999	n/a	n/a	n/a	n/a	3	[7, 2, 9]	18	PAL1	0	R1066P
456.621	2.568	490490	PROB	2542	-999	-999	n/a	n/a	n/a	n/a	3	[2, 9, 7]	18	PAL1	0	R1066P
459.189	1.65	491774	PROB	1623	-999	-999	n/a	n/a	n/a	n/a	3	[3, 5, 1]	9	PAL1	0	R1066P
460.839	2.485	492599	PROB	2485	-999	-999	n/a	n/a	n/a	n/a	3	[6, 9, 7]	22	PAL1	0	R1066P
463.324	0.016	493841	STOP	n/a	-999	-999	n/a	n/a	n/a	n/a	3	[-999, -999, -999]	-999	PAL1	0	R1066P
463.34	0.0	493849	MATH_END	n/a	-999	-999	n/a	n/a	n/a	n/a	3	[0, 0, 0]	-999	PAL1	0	R1066P
463.34	0.016	493849	TEST_START	n/a	-999	-999	n/a	n/a	n/a	n/a	3	[0, 0, 0]	-999	PAL1	0	R1066P
463.356	0.816	493857	TEST_ORIENT	n/a	3	1	PURSE	n/a	PURSE	VEST	3	[0, 0, 0]	-999	PAL1	0	R1066P
464.172	0.0	494265	TEST_PROBE	n/a	3	1	PURSE	n/a	PURSE	VEST	3	[0, 0, 0]	-999	PAL1	0	R1066P
464.172	2.223	494265	REC_START	n/a	3	-999	n/a	n/a	n/a	n/a	3	[0, 0, 0]	-999	PAL1	0	R1066P
466.395	2.795	495376	REC_EVENT	2223	3	1	PURSE	<>	PURSE	VEST	3	[0, 0, 0]	-999	PAL1	0	R1066P
469.19	0.017	496774	REC_END	n/a	3	-999	n/a	n/a	n/a	n/a	3	[0, 0, 0]	-999	PAL1	0	R1066P
